species_name,SRA_run_accession,tissue,gene,count,refseq_id,Q1,Median,Q3,binary_count,n_total_samples,n_expressed_samples,percent_expressed
gray short tailed opossum,SRR776538,fetal brain,PPP2R2C,274,XP_001364588.1,0,15,470,1,32,32,1
gray short tailed opossum,SRR776538,fetal brain,ZIC2,611,XP_001376758.2,0,15,470,1,32,32,1
gray short tailed opossum,SRR776539,fetal brain,PABPN1,1419,XP_001369327.1,0,11,321,1,32,32,1
gray short tailed opossum,SRR776539,fetal brain,PHOX2B,237,XP_001365345.1,0,11,321,1,32,32,1
gray short tailed opossum,SRR776539,fetal brain,PPP2R2A,586,XP_007477873.1,0,11,321,1,32,32,1
gray short tailed opossum,SRR776539,fetal brain,PPP2R2B,522,XP_016281974.1,0,11,321,1,32,32,1
gray short tailed opossum,SRR776539,fetal brain,PPP2R2C,225,XP_001364588.1,0,11,321,1,32,32,1
gray short tailed opossum,SRR776539,fetal brain,ZIC2,414,XP_001376758.2,0,11,321,1,32,32,1
gray short tailed opossum,SRR776540,fetal brain,PABPN1,1402,XP_001369327.1,0,10,321,1,32,32,1
gray short tailed opossum,SRR776540,fetal brain,PHOX2B,230,XP_001365345.1,0,10,321,1,32,32,1
gray short tailed opossum,SRR776540,fetal brain,PPP2R2A,578,XP_007477873.1,0,10,321,1,32,32,1
gray short tailed opossum,SRR776540,fetal brain,PPP2R2B,575,XP_016281974.1,0,10,321,1,32,32,1
gray short tailed opossum,SRR776540,fetal brain,PPP2R2C,184,XP_001364588.1,0,10,321,1,32,32,1
gray short tailed opossum,SRR776540,fetal brain,ZIC2,410,XP_001376758.2,0,10,321,1,32,32,1
gray short tailed opossum,SRR776541,fetal brain,PABPN1,2002,XP_001369327.1,0,28,592,1,32,32,1
gray short tailed opossum,SRR776541,fetal brain,PHOX2B,93,XP_001365345.1,0,28,592,1,32,32,1
gray short tailed opossum,SRR776541,fetal brain,PPP2R2A,1026,XP_007477873.1,0,28,592,1,32,32,1
gray short tailed opossum,SRR776541,fetal brain,PPP2R2B,350,XP_016281974.1,0,28,592,1,32,32,1
gray short tailed opossum,SRR776541,fetal brain,PPP2R2C,193,XP_001364588.1,0,28,592,1,32,32,1
gray short tailed opossum,SRR776541,fetal brain,ZIC2,397,XP_001376758.2,0,28,592,1,32,32,1
gray short tailed opossum,SRR776542,fetal brain,PABPN1,2087,XP_001369327.1,0,28,591,1,32,32,1
gray short tailed opossum,SRR776542,fetal brain,PHOX2B,97,XP_001365345.1,0,28,591,1,32,32,1
gray short tailed opossum,SRR776542,fetal brain,PPP2R2A,1036,XP_007477873.1,0,28,591,1,32,32,1
gray short tailed opossum,SRR776542,fetal brain,PPP2R2B,333,XP_016281974.1,0,28,591,1,32,32,1
gray short tailed opossum,SRR776542,fetal brain,PPP2R2C,190,XP_001364588.1,0,28,591,1,32,32,1
gray short tailed opossum,SRR776542,fetal brain,ZIC2,400,XP_001376758.2,0,28,591,1,32,32,1
gray short tailed opossum,SRR776543,fetal brain,PABPN1,1061,XP_001369327.1,0,15,333,1,32,32,1
gray short tailed opossum,SRR776543,fetal brain,PHOX2B,58,XP_001365345.1,0,15,333,1,32,32,1
gray short tailed opossum,SRR776543,fetal brain,PPP2R2A,539,XP_007477873.1,0,15,333,1,32,32,1
gray short tailed opossum,SRR776543,fetal brain,PPP2R2B,166,XP_016281974.1,0,15,333,1,32,32,1
gray short tailed opossum,SRR776543,fetal brain,PPP2R2C,111,XP_001364588.1,0,15,333,1,32,32,1
gray short tailed opossum,SRR776543,fetal brain,ZIC2,171,XP_001376758.2,0,15,333,1,32,32,1
gray short tailed opossum,SRR776544,fetal brain,PABPN1,1056,XP_001369327.1,0,16,333,1,32,32,1
gray short tailed opossum,SRR776544,fetal brain,PHOX2B,49,XP_001365345.1,0,16,333,1,32,32,1
gray short tailed opossum,SRR776544,fetal brain,PPP2R2A,566,XP_007477873.1,0,16,333,1,32,32,1
gray short tailed opossum,SRR776544,fetal brain,PPP2R2B,205,XP_016281974.1,0,16,333,1,32,32,1
gray short tailed opossum,SRR776544,fetal brain,PPP2R2C,127,XP_001364588.1,0,16,333,1,32,32,1
gray short tailed opossum,SRR776544,fetal brain,ZIC2,211,XP_001376758.2,0,16,333,1,32,32,1
gray short tailed opossum,SRR776545,fetal brain,PABPN1,2041,XP_001369327.1,0,12,420,1,32,32,1
gray short tailed opossum,SRR776545,fetal brain,PHOX2B,270,XP_001365345.1,0,12,420,1,32,32,1
gray short tailed opossum,SRR776545,fetal brain,PPP2R2A,919,XP_007477873.1,0,12,420,1,32,32,1
gray short tailed opossum,SRR776545,fetal brain,PPP2R2B,595,XP_016281974.1,0,12,420,1,32,32,1
gray short tailed opossum,SRR776545,fetal brain,PPP2R2C,249,XP_001364588.1,0,12,420,1,32,32,1
gray short tailed opossum,SRR776545,fetal brain,ZIC2,558,XP_001376758.2,0,12,420,1,32,32,1
gray short tailed opossum,SRR776546,fetal brain,PABPN1,2013,XP_001369327.1,0,13,422,1,32,32,1
gray short tailed opossum,SRR776546,fetal brain,PHOX2B,264,XP_001365345.1,0,13,422,1,32,32,1
gray short tailed opossum,SRR776546,fetal brain,PPP2R2A,955,XP_007477873.1,0,13,422,1,32,32,1
gray short tailed opossum,SRR776546,fetal brain,PPP2R2B,618,XP_016281974.1,0,13,422,1,32,32,1
gray short tailed opossum,SRR776546,fetal brain,PPP2R2C,293,XP_001364588.1,0,13,422,1,32,32,1
gray short tailed opossum,SRR776546,fetal brain,ZIC2,518,XP_001376758.2,0,13,422,1,32,32,1
gray short tailed opossum,SRR776547,fetal brain,PABPN1,1666,XP_001369327.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776547,fetal brain,PHOX2B,225,XP_001365345.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776547,fetal brain,PPP2R2A,806,XP_007477873.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776547,fetal brain,PPP2R2B,536,XP_016281974.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776547,fetal brain,PPP2R2C,233,XP_001364588.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776547,fetal brain,ZIC2,490,XP_001376758.2,0,11,362,1,32,32,1
gray short tailed opossum,SRR776548,fetal brain,PABPN1,1707,XP_001369327.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776548,fetal brain,PHOX2B,223,XP_001365345.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776548,fetal brain,PPP2R2A,760,XP_007477873.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776548,fetal brain,PPP2R2B,541,XP_016281974.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776548,fetal brain,PPP2R2C,196,XP_001364588.1,0,11,362,1,32,32,1
gray short tailed opossum,SRR776548,fetal brain,ZIC2,465,XP_001376758.2,0,11,362,1,32,32,1
gray short tailed opossum,SRR776565,fetal brain,PABPN1,1805,XP_001369327.1,0,9,296,1,32,32,1
gray short tailed opossum,SRR776565,fetal brain,PHOX2B,79,XP_001365345.1,0,9,296,1,32,32,1
gray short tailed opossum,SRR776565,fetal brain,PPP2R2A,823,XP_007477873.1,0,9,296,1,32,32,1
gray short tailed opossum,SRR776565,fetal brain,PPP2R2B,142,XP_016281974.1,0,9,296,1,32,32,1
gray short tailed opossum,SRR776565,fetal brain,PPP2R2C,67,XP_001364588.1,0,9,296,1,32,32,1
gray short tailed opossum,SRR776565,fetal brain,ZIC2,215,XP_001376758.2,0,9,296,1,32,32,1
gray short tailed opossum,SRR776566,fetal brain,PABPN1,1819,XP_001369327.1,0,8,288,1,32,32,1
gray short tailed opossum,SRR776566,fetal brain,PHOX2B,63,XP_001365345.1,0,8,288,1,32,32,1
gray short tailed opossum,SRR776566,fetal brain,PPP2R2A,758,XP_007477873.1,0,8,288,1,32,32,1
gray short tailed opossum,SRR776566,fetal brain,PPP2R2B,143,XP_016281974.1,0,8,288,1,32,32,1
gray short tailed opossum,SRR776566,fetal brain,PPP2R2C,61,XP_001364588.1,0,8,288,1,32,32,1
gray short tailed opossum,SRR776566,fetal brain,ZIC2,227,XP_001376758.2,0,8,288,1,32,32,1
gray short tailed opossum,SRR776567,fetal brain,PABPN1,1803,XP_001369327.1,0,8,289,1,32,32,1
gray short tailed opossum,SRR776567,fetal brain,PHOX2B,77,XP_001365345.1,0,8,289,1,32,32,1
gray short tailed opossum,SRR776567,fetal brain,PPP2R2A,738,XP_007477873.1,0,8,289,1,32,32,1
gray short tailed opossum,SRR776567,fetal brain,PPP2R2B,121,XP_016281974.1,0,8,289,1,32,32,1
gray short tailed opossum,SRR776567,fetal brain,PPP2R2C,46,XP_001364588.1,0,8,289,1,32,32,1
gray short tailed opossum,SRR776567,fetal brain,ZIC2,257,XP_001376758.2,0,8,289,1,32,32,1
gray short tailed opossum,SRR776568,fetal brain,PABPN1,1768,XP_001369327.1,0,8,282,1,32,32,1
gray short tailed opossum,SRR776568,fetal brain,PHOX2B,73,XP_001365345.1,0,8,282,1,32,32,1
gray short tailed opossum,SRR776568,fetal brain,PPP2R2A,779,XP_007477873.1,0,8,282,1,32,32,1
gray short tailed opossum,SRR776568,fetal brain,PPP2R2B,127,XP_016281974.1,0,8,282,1,32,32,1
gray short tailed opossum,SRR776568,fetal brain,PPP2R2C,56,XP_001364588.1,0,8,282,1,32,32,1
gray short tailed opossum,SRR776568,fetal brain,ZIC2,211,XP_001376758.2,0,8,282,1,32,32,1
gray short tailed opossum,SRR776569,fetal brain,PABPN1,2310,XP_001369327.1,0,12,418,1,32,32,1
gray short tailed opossum,SRR776569,fetal brain,PHOX2B,102,XP_001365345.1,0,12,418,1,32,32,1
gray short tailed opossum,SRR776569,fetal brain,PPP2R2A,1147,XP_007477873.1,0,12,418,1,32,32,1
gray short tailed opossum,SRR776569,fetal brain,PPP2R2B,184,XP_016281974.1,0,12,418,1,32,32,1
gray short tailed opossum,SRR776569,fetal brain,PPP2R2C,87,XP_001364588.1,0,12,418,1,32,32,1
gray short tailed opossum,SRR776569,fetal brain,ZIC2,287,XP_001376758.2,0,12,418,1,32,32,1
gray short tailed opossum,SRR776570,fetal brain,PABPN1,2279,XP_001369327.1,0,12,412,1,32,32,1
gray short tailed opossum,SRR776570,fetal brain,PHOX2B,97,XP_001365345.1,0,12,412,1,32,32,1
gray short tailed opossum,SRR776570,fetal brain,PPP2R2A,1088,XP_007477873.1,0,12,412,1,32,32,1
gray short tailed opossum,SRR776570,fetal brain,PPP2R2B,171,XP_016281974.1,0,12,412,1,32,32,1
gray short tailed opossum,SRR776570,fetal brain,PPP2R2C,88,XP_001364588.1,0,12,412,1,32,32,1
gray short tailed opossum,SRR776570,fetal brain,ZIC2,295,XP_001376758.2,0,12,412,1,32,32,1
gray short tailed opossum,SRR776571,fetal brain,PABPN1,2161,XP_001369327.1,0,12,410,1,32,32,1
gray short tailed opossum,SRR776571,fetal brain,PHOX2B,96,XP_001365345.1,0,12,410,1,32,32,1
gray short tailed opossum,SRR776571,fetal brain,PPP2R2A,1073,XP_007477873.1,0,12,410,1,32,32,1
gray short tailed opossum,SRR776571,fetal brain,PPP2R2B,192,XP_016281974.1,0,12,410,1,32,32,1
gray short tailed opossum,SRR776571,fetal brain,PPP2R2C,95,XP_001364588.1,0,12,410,1,32,32,1
gray short tailed opossum,SRR776571,fetal brain,ZIC2,308,XP_001376758.2,0,12,410,1,32,32,1
gray short tailed opossum,SRR776572,fetal brain,PABPN1,2120,XP_001369327.1,0,12,402,1,32,32,1
gray short tailed opossum,SRR776572,fetal brain,PHOX2B,76,XP_001365345.1,0,12,402,1,32,32,1
gray short tailed opossum,SRR776572,fetal brain,PPP2R2A,1041,XP_007477873.1,0,12,402,1,32,32,1
gray short tailed opossum,SRR776572,fetal brain,PPP2R2B,180,XP_016281974.1,0,12,402,1,32,32,1
gray short tailed opossum,SRR776572,fetal brain,PPP2R2C,104,XP_001364588.1,0,12,402,1,32,32,1
gray short tailed opossum,SRR776572,fetal brain,ZIC2,288,XP_001376758.2,0,12,402,1,32,32,1
gray short tailed opossum,SRR776573,fetal brain,PABPN1,1578,XP_001369327.1,0,9,284,1,32,32,1
gray short tailed opossum,SRR776573,fetal brain,PHOX2B,77,XP_001365345.1,0,9,284,1,32,32,1
gray short tailed opossum,SRR776573,fetal brain,PPP2R2A,680,XP_007477873.1,0,9,284,1,32,32,1
gray short tailed opossum,SRR776573,fetal brain,PPP2R2B,146,XP_016281974.1,0,9,284,1,32,32,1
gray short tailed opossum,SRR776573,fetal brain,PPP2R2C,52,XP_001364588.1,0,9,284,1,32,32,1
gray short tailed opossum,SRR776573,fetal brain,ZIC2,218,XP_001376758.2,0,9,284,1,32,32,1
gray short tailed opossum,SRR776574,fetal brain,PABPN1,1429,XP_001369327.1,0,9,280,1,32,32,1
gray short tailed opossum,SRR776574,fetal brain,PHOX2B,75,XP_001365345.1,0,9,280,1,32,32,1
gray short tailed opossum,SRR776574,fetal brain,PPP2R2A,727,XP_007477873.1,0,9,280,1,32,32,1
gray short tailed opossum,SRR776574,fetal brain,PPP2R2B,136,XP_016281974.1,0,9,280,1,32,32,1
gray short tailed opossum,SRR776574,fetal brain,PPP2R2C,60,XP_001364588.1,0,9,280,1,32,32,1
gray short tailed opossum,SRR776574,fetal brain,ZIC2,209,XP_001376758.2,0,9,280,1,32,32,1
gray short tailed opossum,SRR776575,fetal brain,PABPN1,1458,XP_001369327.1,0,9,278,1,32,32,1
gray short tailed opossum,SRR776575,fetal brain,PHOX2B,88,XP_001365345.1,0,9,278,1,32,32,1
gray short tailed opossum,SRR776575,fetal brain,PPP2R2A,746,XP_007477873.1,0,9,278,1,32,32,1
gray short tailed opossum,SRR776575,fetal brain,PPP2R2B,145,XP_016281974.1,0,9,278,1,32,32,1
gray short tailed opossum,SRR776575,fetal brain,PPP2R2C,75,XP_001364588.1,0,9,278,1,32,32,1
gray short tailed opossum,SRR776575,fetal brain,ZIC2,231,XP_001376758.2,0,9,278,1,32,32,1
gray short tailed opossum,SRR776576,fetal brain,PABPN1,1424,XP_001369327.1,0,8,273,1,32,32,1
gray short tailed opossum,SRR776576,fetal brain,PHOX2B,55,XP_001365345.1,0,8,273,1,32,32,1
gray short tailed opossum,SRR776576,fetal brain,PPP2R2A,709,XP_007477873.1,0,8,273,1,32,32,1
gray short tailed opossum,SRR776576,fetal brain,PPP2R2B,123,XP_016281974.1,0,8,273,1,32,32,1
gray short tailed opossum,SRR776576,fetal brain,PPP2R2C,50,XP_001364588.1,0,8,273,1,32,32,1
gray short tailed opossum,SRR776576,fetal brain,ZIC2,198,XP_001376758.2,0,8,273,1,32,32,1
gray short tailed opossum,SRR776577,fetal brain,PABPN1,1531,XP_001369327.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776577,fetal brain,PHOX2B,60,XP_001365345.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776577,fetal brain,PPP2R2A,731,XP_007477873.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776577,fetal brain,PPP2R2B,142,XP_016281974.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776577,fetal brain,PPP2R2C,72,XP_001364588.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776577,fetal brain,ZIC2,228,XP_001376758.2,0,10,302,1,32,32,1
gray short tailed opossum,SRR776578,fetal brain,PABPN1,1500,XP_001369327.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776578,fetal brain,PHOX2B,48,XP_001365345.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776578,fetal brain,PPP2R2A,688,XP_007477873.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776578,fetal brain,PPP2R2B,135,XP_016281974.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776578,fetal brain,PPP2R2C,57,XP_001364588.1,0,10,302,1,32,32,1
gray short tailed opossum,SRR776578,fetal brain,ZIC2,233,XP_001376758.2,0,10,302,1,32,32,1
gray short tailed opossum,SRR776579,fetal brain,PABPN1,1503,XP_001369327.1,0,10,298,1,32,32,1
gray short tailed opossum,SRR776579,fetal brain,PHOX2B,71,XP_001365345.1,0,10,298,1,32,32,1
gray short tailed opossum,SRR776579,fetal brain,PPP2R2A,702,XP_007477873.1,0,10,298,1,32,32,1
gray short tailed opossum,SRR776579,fetal brain,PPP2R2B,132,XP_016281974.1,0,10,298,1,32,32,1
gray short tailed opossum,SRR776579,fetal brain,PPP2R2C,49,XP_001364588.1,0,10,298,1,32,32,1
gray short tailed opossum,SRR776579,fetal brain,ZIC2,213,XP_001376758.2,0,10,298,1,32,32,1
gray short tailed opossum,SRR776580,fetal brain,PABPN1,1413,XP_001369327.1,0,10,291,1,32,32,1
gray short tailed opossum,SRR776580,fetal brain,PHOX2B,56,XP_001365345.1,0,10,291,1,32,32,1
gray short tailed opossum,SRR776580,fetal brain,PPP2R2A,722,XP_007477873.1,0,10,291,1,32,32,1
gray short tailed opossum,SRR776580,fetal brain,PPP2R2B,149,XP_016281974.1,0,10,291,1,32,32,1
gray short tailed opossum,SRR776580,fetal brain,PPP2R2C,64,XP_001364588.1,0,10,291,1,32,32,1
gray short tailed opossum,SRR776580,fetal brain,ZIC2,210,XP_001376758.2,0,10,291,1,32,32,1
little skate,SRR6189921,spinal cord,LOC129694963,0,XP_055487679.1,0,3,60,0,6,1,0.166666666666667
little skate,SRR6189921,spinal cord,LOC129701422,61,XP_055498560.1,0,3,60,1,6,6,1
little skate,SRR6189921,spinal cord,LOC129701676,116,XP_055499032.1,0,3,60,1,6,6,1
little skate,SRR6189921,spinal cord,LOC129714421,207,XP_055519979.1,0,3,60,1,6,6,1
little skate,SRR6189921,spinal cord,comp,1,XP_055514450.1,0,3,60,0,6,4,0.666666666666667
little skate,SRR6189922,spinal cord,LOC129694963,0,XP_055487679.1,0,1,58.5,0,6,1,0.166666666666667
little skate,SRR6189922,spinal cord,LOC129701422,391,XP_055498560.1,0,1,58.5,1,6,6,1
little skate,SRR6189922,spinal cord,LOC129701676,75,XP_055499032.1,0,1,58.5,1,6,6,1
little skate,SRR6189922,spinal cord,LOC129714421,249,XP_055519979.1,0,1,58.5,1,6,6,1
little skate,SRR6189922,spinal cord,comp,1,XP_055514450.1,0,1,58.5,1,6,4,0.666666666666667
little skate,SRR6189923,spinal cord,LOC129694963,0,XP_055487679.1,0,1,46.5,0,6,1,0.166666666666667
little skate,SRR6189923,spinal cord,LOC129701422,21,XP_055498560.1,0,1,46.5,1,6,6,1
little skate,SRR6189923,spinal cord,LOC129701676,110,XP_055499032.1,0,1,46.5,1,6,6,1
little skate,SRR6189923,spinal cord,LOC129714421,205,XP_055519979.1,0,1,46.5,1,6,6,1
little skate,SRR6189923,spinal cord,comp,33,XP_055514450.1,0,1,46.5,1,6,4,0.666666666666667
little skate,SRR6189924,spinal cord,LOC129694963,5,XP_055487679.1,0,10,134,0,6,1,0.166666666666667
little skate,SRR6189924,spinal cord,LOC129701422,359,XP_055498560.1,0,10,134,1,6,6,1
little skate,SRR6189924,spinal cord,LOC129701676,101,XP_055499032.1,0,10,134,1,6,6,1
little skate,SRR6189924,spinal cord,LOC129714421,910,XP_055519979.1,0,10,134,1,6,6,1
little skate,SRR6189924,spinal cord,comp,19,XP_055514450.1,0,10,134,1,6,4,0.666666666666667
little skate,SRR6189925,spinal cord,LOC129694963,0,XP_055487679.1,0,3,73.5,0,6,1,0.166666666666667
little skate,SRR6189925,spinal cord,LOC129701422,77,XP_055498560.1,0,3,73.5,1,6,6,1
little skate,SRR6189925,spinal cord,LOC129701676,46,XP_055499032.1,0,3,73.5,1,6,6,1
little skate,SRR6189925,spinal cord,LOC129714421,417,XP_055519979.1,0,3,73.5,1,6,6,1
little skate,SRR6189925,spinal cord,comp,2,XP_055514450.1,0,3,73.5,0,6,4,0.666666666666667
little skate,SRR6189926,spinal cord,LOC129694963,0,XP_055487679.1,0,0,30,1,6,1,0.166666666666667
little skate,SRR6189926,spinal cord,LOC129701422,75,XP_055498560.1,0,0,30,1,6,6,1
little skate,SRR6189926,spinal cord,LOC129701676,65,XP_055499032.1,0,0,30,1,6,6,1
little skate,SRR6189926,spinal cord,LOC129714421,548,XP_055519979.1,0,0,30,1,6,6,1
little skate,SRR6189926,spinal cord,comp,0,XP_055514450.1,0,0,30,1,6,4,0.666666666666667
