species_name,SRA_run_accession,library_layout,tissue,genome_refseq_accession,genome_ftp_path
house_mouse,SRR25893053,PAIRED,brain,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25893054,PAIRED,brain,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25893055,PAIRED,brain,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25893056,PAIRED,brain,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25893057,PAIRED,brain,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25893058,PAIRED,brain,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25893059,PAIRED,brain,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777565,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777566,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777567,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777568,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777569,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777570,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777571,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777572,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777573,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777574,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777575,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777576,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777577,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777578,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777579,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777580,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777581,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25777582,SINGLE,hippocampus,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756332,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756333,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756334,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756335,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756336,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756337,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756338,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756339,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756340,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756341,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756342,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756343,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756344,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756345,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756346,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756347,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756348,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756349,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756350,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756351,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756352,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756353,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756172,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756173,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756174,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756175,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756176,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756177,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756178,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756179,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756180,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756181,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756182,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756183,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756184,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756185,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756186,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756187,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756188,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756189,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756200,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756201,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756202,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756203,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756204,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756205,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756206,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756207,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756208,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756209,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756210,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756211,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756212,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756213,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756214,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756215,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756216,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756217,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756218,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756219,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756220,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756221,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756222,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756223,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756224,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756225,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756226,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756227,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756228,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756229,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756230,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756231,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756232,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756233,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756234,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756235,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756236,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756237,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756238,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756239,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756240,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756241,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756242,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756243,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756244,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756245,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756248,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756249,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756354,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756355,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756356,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756357,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756358,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756359,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756360,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756361,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756362,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756363,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756364,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756365,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756366,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756367,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756368,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756369,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756370,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756371,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756372,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756373,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756374,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756375,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756376,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756377,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756378,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756379,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756380,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756381,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756382,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756383,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756384,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756385,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756386,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756387,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756190,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756191,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756192,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756193,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756194,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756195,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756196,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756197,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756198,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756199,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
house_mouse,SRR25756246,PAIRED,spinal cord,GCF_000001635.27,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/635/GCF_000001635.27_GRCm39
